date,open,high,low,close,volume,source,symbol
2024-01-01,42285.5,44191.6,42181.5,44174.3,3206.85175006,gate,BTC/USDT
2024-01-02,44174.3,45879.8,44150.1,44949.6,8113.3970842,gate,BTC/USDT
2024-01-03,44953.1,45509.6,40400.0,42847.5,15152.77842398,gate,BTC/USDT
2024-01-04,42841.9,44744.4,42600.0,44155.8,9748.22816318,gate,BTC/USDT
2024-01-05,44151.7,44400.0,42348.0,44147.6,15199.45826387,gate,BTC/USDT
2024-01-06,44147.7,44211.9,43392.4,43972.8,4256.46532494,gate,BTC/USDT
2024-01-07,43967.3,44477.8,43604.1,43925.9,5288.39504379,gate,BTC/USDT
2024-01-08,43928.5,47252.5,43183.9,46951.7,9212.52584978,gate,BTC/USDT
2024-01-09,46951.7,47959.3,44721.4,46110.7,10406.61056733,gate,BTC/USDT
2024-01-10,46110.8,47689.9,44311.8,46648.5,12951.88439862,gate,BTC/USDT
2024-01-11,46650.7,48968.4,45601.6,46340.0,11556.37263887,gate,BTC/USDT
2024-01-12,46337.6,46513.5,41422.0,42785.2,11750.70804201,gate,BTC/USDT
2024-01-13,42786.5,43255.1,42439.6,42851.1,5213.03335588,gate,BTC/USDT
2024-01-14,42851.0,43080.8,41726.8,41733.9,4637.32325077,gate,BTC/USDT
2024-01-15,41732.9,43367.7,41717.3,42518.8,5217.18368653,gate,BTC/USDT
2024-01-16,42513.4,43573.9,42028.5,43141.1,5866.56156832,gate,BTC/USDT
2024-01-17,43140.8,43195.8,42206.6,42772.0,5025.29229312,gate,BTC/USDT
2024-01-18,42772.0,42928.5,40685.9,41328.3,6432.8960727,gate,BTC/USDT
2024-01-19,41328.6,42189.3,40285.7,41660.2,7347.58126678,gate,BTC/USDT
2024-01-20,41660.2,41873.6,41458.7,41696.8,1724.19269011,gate,BTC/USDT
2024-01-21,41696.9,41877.3,41502.7,41582.0,1255.17971629,gate,BTC/USDT
2024-01-22,41582.0,41685.9,39432.5,39566.0,8004.15332572,gate,BTC/USDT
2024-01-23,39566.0,40175.5,38551.2,39898.6,7466.30436458,gate,BTC/USDT
2024-01-24,39898.7,40551.8,39489.7,40084.5,5025.68021664,gate,BTC/USDT
2024-01-25,40084.5,40303.0,39555.7,39965.4,3454.75972434,gate,BTC/USDT
2024-01-26,39965.5,42243.3,39819.5,41821.4,4657.52145362,gate,BTC/USDT
2024-01-27,41824.3,42198.6,41391.8,42120.2,1320.62682836,gate,BTC/USDT
2024-01-28,42120.3,42832.3,41618.4,42033.7,2650.11176818,gate,BTC/USDT
2024-01-29,42034.9,43323.8,41805.9,43305.3,3777.03429781,gate,BTC/USDT
2024-01-30,43305.3,43864.8,42689.6,42949.0,4131.82003311,gate,BTC/USDT
2024-01-31,42946.1,43747.8,42290.6,42579.3,5366.94000121,gate,BTC/USDT
2024-02-01,42579.3,43280.5,41888.0,43081.6,4618.82902658,gate,BTC/USDT
2024-02-02,43081.7,43484.3,42555.5,43198.9,3512.53521577,gate,BTC/USDT
2024-02-03,43198.9,43376.7,42882.2,43010.9,1107.31709654,gate,BTC/USDT
2024-02-04,43014.0,43114.2,42225.1,42584.6,2183.00813124,gate,BTC/USDT
2024-02-05,42584.6,43563.7,42260.0,42711.5,3865.7781629,gate,BTC/USDT
2024-02-06,42711.5,43382.6,42575.4,43095.7,2898.18875583,gate,BTC/USDT
2024-02-07,43100.0,44397.0,42793.5,44344.6,3661.69449947,gate,BTC/USDT
2024-02-08,44349.0,45611.0,44329.6,45287.1,6359.40164778,gate,BTC/USDT
2024-02-09,45287.1,48180.8,45246.7,47129.6,9192.23522403,gate,BTC/USDT
2024-02-10,47134.0,48169.0,46854.7,47753.3,3757.26132562,gate,BTC/USDT
2024-02-11,47753.4,48586.8,47566.5,48295.8,4478.50272935,gate,BTC/USDT
2024-02-12,48295.9,50340.0,47713.3,49925.7,8445.35267441,gate,BTC/USDT
2024-02-13,49925.7,50369.8,48305.1,49701.9,8446.47326546,gate,BTC/USDT
2024-02-14,49702.0,52041.0,49231.2,51791.9,8733.34435129,gate,BTC/USDT
2024-02-15,51795.5,52811.3,51312.6,51881.3,7405.63360158,gate,BTC/USDT
2024-02-16,51878.9,52569.1,51559.8,52121.9,4699.11689041,gate,BTC/USDT
2024-02-17,52122.0,52164.2,50618.5,51643.2,3800.81326918,gate,BTC/USDT
2024-02-18,51643.2,52380.5,51164.8,52135.5,3358.96235229,gate,BTC/USDT
2024-02-19,52135.6,52486.5,51686.9,51778.4,4201.71429323,gate,BTC/USDT
2024-02-20,51778.5,52995.0,50768.2,52266.8,6844.34272813,gate,BTC/USDT
2024-02-21,52266.9,52367.8,50615.1,51848.6,6508.44532706,gate,BTC/USDT
2024-02-22,51848.6,52074.0,50948.3,51300.0,5560.51329805,gate,BTC/USDT
2024-02-23,51292.0,51538.9,50533.9,50746.4,4757.82958541,gate,BTC/USDT
2024-02-24,50748.8,51694.6,50587.3,51569.4,1795.73335156,gate,BTC/USDT
2024-02-25,51569.4,51968.0,51288.2,51726.6,2130.31774678,gate,BTC/USDT
2024-02-26,51728.1,54914.2,50910.0,54480.4,6151.31462409,gate,BTC/USDT
2024-02-27,54480.3,57585.3,54454.6,57034.5,10270.60846151,gate,BTC/USDT
2024-02-28,57037.8,64016.1,56701.2,62444.1,18878.85017625,gate,BTC/USDT
2024-02-29,62444.1,63705.9,60391.3,61143.3,16825.64514486,gate,BTC/USDT
2024-03-01,61140.2,63115.0,60778.6,62377.0,7393.70426599,gate,BTC/USDT
2024-03-02,62377.0,62435.4,61565.0,61994.7,4190.77647398,gate,BTC/USDT
2024-03-03,61994.2,63233.8,61321.9,63109.4,5490.09961362,gate,BTC/USDT
2024-03-04,63112.9,68493.7,62414.1,68241.4,13550.24509501,gate,BTC/USDT
2024-03-05,68245.0,69155.8,59088.1,63714.6,8075.33649089,gate,BTC/USDT
2024-03-06,63714.6,67649.4,62768.9,66076.3,3559.52041923,gate,BTC/USDT
2024-03-07,66076.3,67994.5,65555.0,66825.9,2204.70102018,gate,BTC/USDT
2024-03-08,66826.0,70000.3,66078.2,68125.1,3573.92708199,gate,BTC/USDT
2024-03-09,68131.0,68540.3,67870.4,68318.5,840.00275702,gate,BTC/USDT
2024-03-10,68318.6,69887.6,68112.8,68946.3,1656.4960978,gate,BTC/USDT
2024-03-11,68953.9,72798.9,67076.9,72088.0,3211.15955701,gate,BTC/USDT
2024-03-12,72090.0,73029.2,68629.9,71455.4,3438.42640674,gate,BTC/USDT
2024-03-13,71451.7,73636.3,71333.5,73071.9,1921.39149711,gate,BTC/USDT
2024-03-14,73073.0,73769.0,68605.7,71400.3,3618.82049431,gate,BTC/USDT
2024-03-15,71400.2,72417.1,65606.9,69497.6,6012.77629663,gate,BTC/USDT
2024-03-16,69498.3,70044.4,64795.3,65317.4,2902.10164983,gate,BTC/USDT
2024-03-17,65317.4,68906.4,64540.6,68400.0,2879.26292215,gate,BTC/USDT
2024-03-18,68396.6,68966.4,66566.9,67615.1,2722.31239346,gate,BTC/USDT
2024-03-19,67606.3,68116.1,61561.0,61958.8,5886.83395178,gate,BTC/USDT
2024-03-20,61936.9,68089.9,60772.3,67842.3,5386.68591585,gate,BTC/USDT
2024-03-21,67835.4,68208.1,64526.3,65504.5,3029.14212167,gate,BTC/USDT
2024-03-22,65504.6,66641.1,62314.0,63808.0,2943.90556826,gate,BTC/USDT
2024-03-23,63808.0,66000.0,63013.0,63996.3,1721.59150899,gate,BTC/USDT
2024-03-24,63992.2,67622.0,63782.7,67204.4,1568.00066,gate,BTC/USDT
2024-03-25,67210.9,71138.8,66385.2,69881.4,2914.42451911,gate,BTC/USDT
2024-03-26,69873.5,71557.5,69290.3,69983.1,2152.62152403,gate,BTC/USDT
2024-03-27,69994.7,71752.0,68374.1,69469.0,2628.91247045,gate,BTC/USDT
2024-03-28,69469.0,71551.7,68909.1,70783.4,2724.95245211,gate,BTC/USDT
2024-03-29,70783.5,70911.4,69008.5,69854.3,3962.23507531,gate,BTC/USDT
2024-03-30,69854.3,70313.8,69541.0,69588.7,1381.47096013,gate,BTC/USDT
2024-03-31,69591.2,71375.2,69562.7,71299.5,1945.39891734,gate,BTC/USDT
2024-04-01,71288.0,71295.2,68077.0,69655.6,7375.57067766,gate,BTC/USDT
2024-04-02,69658.2,69679.9,64600.0,65463.1,14989.80299118,gate,BTC/USDT
2024-04-03,65466.4,66898.7,64500.6,65963.6,7073.06721347,gate,BTC/USDT
2024-04-04,65966.4,69302.0,65069.4,68492.7,8686.58588573,gate,BTC/USDT
