date,open,high,low,close,volume,source,symbol
2024-01-01,2282.05,2351.85,2265.31,2351.72,32992.14222215,gate,ETH/USDT
2024-01-02,2351.73,2430.71,2341.51,2355.6,73011.65671364,gate,ETH/USDT
2024-01-03,2355.6,2384.93,2071.74,2209.79,163943.64189163,gate,ETH/USDT
2024-01-04,2209.8,2294.01,2201.75,2266.81,82907.69814715,gate,ETH/USDT
2024-01-05,2267.26,2277.01,2206.35,2268.13,106134.72962087,gate,ETH/USDT
2024-01-06,2268.27,2269.6,2216.26,2240.37,36312.86353976,gate,ETH/USDT
2024-01-07,2240.65,2257.62,2204.58,2221.85,49499.69751106,gate,ETH/USDT
2024-01-08,2221.86,2358.09,2166.8,2330.6,92573.96397899,gate,ETH/USDT
2024-01-09,2330.6,2374.53,2227.0,2344.19,103844.9635612,gate,ETH/USDT
2024-01-10,2344.2,2642.64,2340.13,2584.06,173586.58214144,gate,ETH/USDT
2024-01-11,2584.06,2688.73,2566.04,2618.2,113142.12837797,gate,ETH/USDT
2024-01-12,2617.76,2717.41,2457.48,2522.36,177747.29993653,gate,ETH/USDT
2024-01-13,2522.59,2589.99,2497.35,2578.28,83120.1871118,gate,ETH/USDT
2024-01-14,2578.29,2578.54,2470.01,2473.0,66215.42550066,gate,ETH/USDT
2024-01-15,2472.63,2553.67,2470.91,2512.22,59468.53960349,gate,ETH/USDT
2024-01-16,2512.23,2613.53,2500.24,2587.56,80556.74620388,gate,ETH/USDT
2024-01-17,2587.56,2592.93,2506.73,2529.99,77882.55038469,gate,ETH/USDT
2024-01-18,2530.25,2549.65,2428.53,2470.25,85144.33894435,gate,ETH/USDT
2024-01-19,2470.88,2504.16,2415.57,2492.05,84084.45589219,gate,ETH/USDT
2024-01-20,2492.05,2492.05,2454.16,2472.01,25932.51305027,gate,ETH/USDT
2024-01-21,2472.01,2482.0,2451.92,2457.0,20513.63732198,gate,ETH/USDT
2024-01-22,2457.01,2466.02,2303.56,2314.35,104852.01604145,gate,ETH/USDT
2024-01-23,2314.36,2351.18,2168.05,2242.42,121641.48457866,gate,ETH/USDT
2024-01-24,2242.42,2264.61,2196.07,2234.87,65237.64360583,gate,ETH/USDT
2024-01-25,2234.87,2242.42,2171.47,2219.26,60769.21881015,gate,ETH/USDT
2024-01-26,2218.96,2281.86,2196.15,2267.87,61578.94957909,gate,ETH/USDT
2024-01-27,2267.87,2282.81,2251.49,2267.93,24479.89800496,gate,ETH/USDT
2024-01-28,2267.93,2308.2,2239.63,2256.83,39951.99953001,gate,ETH/USDT
2024-01-29,2256.83,2322.33,2234.16,2317.43,71875.00900006,gate,ETH/USDT
2024-01-30,2317.44,2392.2,2297.12,2343.09,89057.69142898,gate,ETH/USDT
2024-01-31,2343.09,2351.78,2263.0,2283.2,135320.90217669,gate,ETH/USDT
2024-02-01,2283.21,2311.47,2240.84,2304.08,100469.97135559,gate,ETH/USDT
2024-02-02,2304.09,2324.98,2282.36,2308.98,66477.78659842,gate,ETH/USDT
2024-02-03,2308.99,2329.79,2293.02,2296.69,34416.50812821,gate,ETH/USDT
2024-02-04,2296.7,2311.38,2267.18,2289.63,53114.80080358,gate,ETH/USDT
2024-02-05,2289.64,2338.57,2269.23,2301.87,71249.90368625,gate,ETH/USDT
2024-02-06,2301.87,2392.39,2298.99,2372.72,80920.79384811,gate,ETH/USDT
2024-02-07,2372.72,2444.82,2354.36,2424.65,78664.23408113,gate,ETH/USDT
2024-02-08,2425.07,2463.44,2411.77,2419.55,80026.44773261,gate,ETH/USDT
2024-02-09,2419.55,2524.98,2419.06,2486.51,115536.72627256,gate,ETH/USDT
2024-02-10,2486.52,2516.78,2471.7,2500.39,48985.0500551,gate,ETH/USDT
2024-02-11,2500.39,2539.67,2493.26,2507.13,56182.02258935,gate,ETH/USDT
2024-02-12,2507.4,2665.0,2471.63,2659.36,115594.87406637,gate,ETH/USDT
2024-02-13,2659.91,2685.93,2590.04,2640.42,134085.43794366,gate,ETH/USDT
2024-02-14,2640.42,2786.19,2618.51,2775.1,114915.77223588,gate,ETH/USDT
2024-02-15,2774.92,2866.99,2759.61,2822.63,153903.9066353,gate,ETH/USDT
2024-02-16,2822.77,2857.43,2742.34,2802.03,118519.67267412,gate,ETH/USDT
2024-02-17,2802.03,2804.2,2718.94,2786.0,81359.75722138,gate,ETH/USDT
2024-02-18,2786.01,2895.01,2765.01,2880.97,91604.25171011,gate,ETH/USDT
2024-02-19,2880.97,2985.4,2857.14,2944.76,129146.03708073,gate,ETH/USDT
2024-02-20,2944.27,3032.66,2874.04,3014.85,161999.9824266,gate,ETH/USDT
2024-02-21,3014.74,3017.33,2869.37,2968.3,136186.11276141,gate,ETH/USDT
2024-02-22,2968.3,3035.84,2906.53,2971.07,121539.78329062,gate,ETH/USDT
2024-02-23,2971.51,2993.55,2906.35,2921.7,103413.40504743,gate,ETH/USDT
2024-02-24,2921.7,3006.23,2906.23,2992.55,55168.362954,gate,ETH/USDT
2024-02-25,2992.56,3122.96,2984.0,3112.7,87963.05846893,gate,ETH/USDT
2024-02-26,3112.7,3195.75,3036.7,3176.19,117249.20988423,gate,ETH/USDT
2024-02-27,3176.2,3287.4,3166.07,3242.62,140589.14848461,gate,ETH/USDT
2024-02-28,3242.65,3488.88,3187.79,3383.04,263155.65317936,gate,ETH/USDT
2024-02-29,3383.05,3522.39,3299.0,3340.48,209421.72279676,gate,ETH/USDT
2024-03-01,3340.29,3449.73,3338.89,3433.19,102475.52065262,gate,ETH/USDT
2024-03-02,3433.2,3459.76,3394.67,3421.15,62015.3957494,gate,ETH/USDT
2024-03-03,3421.15,3491.52,3360.0,3487.6,78269.82912731,gate,ETH/USDT
2024-03-04,3487.54,3640.41,3433.8,3627.26,151684.64069275,gate,ETH/USDT
2024-03-05,3627.38,3821.95,3202.89,3553.57,86914.31545097,gate,ETH/USDT
2024-03-06,3553.52,3901.39,3500.16,3819.35,53230.91230263,gate,ETH/USDT
2024-03-07,3819.34,3933.0,3735.31,3869.0,30713.69703341,gate,ETH/USDT
2024-03-08,3869.01,3995.0,3823.42,3883.66,35814.244791,gate,ETH/USDT
2024-03-09,3883.66,3941.9,3871.19,3905.69,12111.53130328,gate,ETH/USDT
2024-03-10,3905.5,3964.27,3791.81,3878.79,17289.20516296,gate,ETH/USDT
2024-03-11,3878.79,4087.0,3731.71,4065.38,34817.71856026,gate,ETH/USDT
2024-03-12,4065.38,4091.51,3831.0,3980.01,36999.79808528,gate,ETH/USDT
2024-03-13,3980.01,4081.44,3932.11,4005.16,28546.74917623,gate,ETH/USDT
2024-03-14,4005.17,4011.3,3723.95,3881.79,40818.93086041,gate,ETH/USDT
2024-03-15,3881.79,3934.4,3569.18,3742.07,63626.93530926,gate,ETH/USDT
2024-03-16,3742.42,3781.05,3468.66,3522.37,33523.52617201,gate,ETH/USDT
2024-03-17,3522.65,3678.51,3413.47,3644.66,35525.98999527,gate,ETH/USDT
