date,open,high,low,close,volume,source,symbol
2024-01-01,311.9,315.9,307.1,313.6,9136.73671735,gate,BNB/USDT
2024-01-02,313.6,321.2,306.1,312.0,15483.82783269,gate,BNB/USDT
2024-01-03,312.1,334.7,290.9,315.8,61867.69494115,gate,BNB/USDT
2024-01-04,315.9,324.1,311.0,323.5,14965.49421354,gate,BNB/USDT
2024-01-05,323.5,327.2,308.6,317.6,15544.75251651,gate,BNB/USDT
2024-01-06,317.6,317.6,300.1,307.4,12290.80167473,gate,BNB/USDT
2024-01-07,307.5,309.7,299.9,302.2,6592.07657737,gate,BNB/USDT
2024-01-08,302.4,308.1,289.9,303.8,14280.65336457,gate,BNB/USDT
2024-01-09,303.8,306.7,295.7,300.9,19611.90554221,gate,BNB/USDT
2024-01-10,301.1,310.0,289.0,305.7,18937.31510848,gate,BNB/USDT
2024-01-11,305.9,316.6,301.5,308.2,21105.60041459,gate,BNB/USDT
2024-01-12,308.3,313.0,289.1,296.7,19203.71419185,gate,BNB/USDT
2024-01-13,296.7,303.1,291.0,302.1,8220.27883683,gate,BNB/USDT
2024-01-14,302.2,306.9,298.9,299.6,12251.58180843,gate,BNB/USDT
2024-01-15,299.7,321.0,299.7,317.4,37756.32303175,gate,BNB/USDT
2024-01-16,317.4,319.4,313.0,315.2,28467.64158743,gate,BNB/USDT
2024-01-17,315.2,316.6,306.5,309.3,41473.96208998,gate,BNB/USDT
2024-01-18,309.4,315.2,305.6,312.9,12570.32522268,gate,BNB/USDT
2024-01-19,313.0,316.0,305.4,314.5,25093.64899161,gate,BNB/USDT
2024-01-20,314.6,317.3,312.1,317.3,5153.78990902,gate,BNB/USDT
2024-01-21,317.3,321.5,316.3,318.4,6816.49388551,gate,BNB/USDT
2024-01-22,318.6,320.2,303.8,305.8,12118.76052085,gate,BNB/USDT
2024-01-23,305.9,311.7,290.6,298.8,19122.60165007,gate,BNB/USDT
2024-01-24,298.9,300.7,290.2,293.1,11922.16858419,gate,BNB/USDT
2024-01-25,293.1,296.5,287.7,292.1,14540.76731914,gate,BNB/USDT
2024-01-26,292.1,304.0,290.8,302.1,15811.30046037,gate,BNB/USDT
2024-01-27,302.1,307.7,301.9,305.7,10458.62303262,gate,BNB/USDT
2024-01-28,305.7,308.9,303.3,305.2,10842.9796656,gate,BNB/USDT
2024-01-29,305.5,310.9,304.6,310.6,7557.15470497,gate,BNB/USDT
2024-01-30,310.7,313.3,306.3,307.6,7332.58048033,gate,BNB/USDT
2024-01-31,307.6,308.1,298.6,300.5,5414.82791468,gate,BNB/USDT
2024-02-01,300.6,302.1,296.6,300.2,8186.02097184,gate,BNB/USDT
2024-02-02,300.2,305.0,299.7,301.4,4894.75213136,gate,BNB/USDT
2024-02-03,301.4,303.8,299.5,299.7,3136.92414526,gate,BNB/USDT
2024-02-04,299.8,307.7,298.0,304.5,5693.24726541,gate,BNB/USDT
2024-02-05,304.6,306.9,299.5,301.2,6902.26972846,gate,BNB/USDT
2024-02-06,301.3,304.0,300.8,302.7,4997.41666156,gate,BNB/USDT
2024-02-07,302.7,308.7,300.7,307.4,10626.98149874,gate,BNB/USDT
2024-02-08,307.5,320.4,307.5,318.9,23073.56545321,gate,BNB/USDT
2024-02-09,319.1,326.0,317.8,323.9,11459.26910532,gate,BNB/USDT
2024-02-10,324.0,325.3,319.0,323.0,5226.32697961,gate,BNB/USDT
2024-02-11,323.0,324.7,320.1,320.8,3006.89157835,gate,BNB/USDT
2024-02-12,320.8,332.0,315.7,327.9,9405.72737211,gate,BNB/USDT
2024-02-13,328.0,329.2,318.6,324.5,8929.23445663,gate,BNB/USDT
2024-02-14,324.6,334.5,323.3,333.9,5899.14663833,gate,BNB/USDT
2024-02-15,333.9,366.5,333.3,354.3,20025.20844326,gate,BNB/USDT
2024-02-16,354.3,367.0,350.9,360.4,11594.33956428,gate,BNB/USDT
2024-02-17,360.4,363.7,348.5,352.7,8249.8191057,gate,BNB/USDT
2024-02-18,352.9,357.9,349.2,349.6,7944.26876876,gate,BNB/USDT
2024-02-19,349.9,356.1,349.5,351.7,8800.71317054,gate,BNB/USDT
2024-02-20,351.8,361.1,344.9,354.7,17247.40586322,gate,BNB/USDT
2024-02-21,354.7,379.1,351.3,379.1,30459.74433275,gate,BNB/USDT
2024-02-22,379.1,387.3,373.2,382.5,22240.92113185,gate,BNB/USDT
2024-02-23,382.6,385.6,369.0,375.4,10141.53615786,gate,BNB/USDT
2024-02-24,375.6,383.3,371.8,381.6,5847.99150389,gate,BNB/USDT
2024-02-25,381.7,391.0,378.0,388.5,10461.77533586,gate,BNB/USDT
2024-02-26,388.5,404.5,382.0,401.4,30297.65733062,gate,BNB/USDT
2024-02-27,401.6,403.6,389.6,394.6,16214.85888208,gate,BNB/USDT
2024-02-28,394.6,427.0,394.2,414.6,37357.66412274,gate,BNB/USDT
2024-02-29,414.8,419.6,391.0,399.1,17403.57384967,gate,BNB/USDT
2024-03-01,399.4,408.5,398.9,407.2,8811.1096704,gate,BNB/USDT
2024-03-02,407.3,414.7,406.0,410.7,9592.11033297,gate,BNB/USDT
2024-03-03,410.8,416.8,402.3,414.4,12823.41981373,gate,BNB/USDT
2024-03-04,414.4,423.7,410.6,418.5,15324.02629261,gate,BNB/USDT
2024-03-05,418.6,427.2,357.0,394.1,37529.73756468,gate,BNB/USDT
2024-03-06,394.1,434.7,385.7,429.2,41178.12775392,gate,BNB/USDT
2024-03-07,429.3,476.6,423.3,474.3,20618.02063297,gate,BNB/USDT
2024-03-08,474.5,489.2,463.5,485.6,32403.7141487,gate,BNB/USDT
2024-03-09,485.7,493.9,480.6,488.2,11815.91561066,gate,BNB/USDT
2024-03-10,488.3,537.3,484.9,528.8,29654.56515351,gate,BNB/USDT
2024-03-11,528.8,533.6,505.7,522.7,28240.25396208,gate,BNB/USDT
2024-03-12,522.9,548.1741,519.5,537.4,53015.21723278,gate,BNB/USDT
2024-03-13,537.5,633.3244,531.9,630.3,41729.7241745,gate,BNB/USDT
2024-03-14,630.5,631.3,565.8,603.3,49747.88726127,gate,BNB/USDT
2024-03-15,603.3,635.3,541.7,632.9,62431.45286333,gate,BNB/USDT
2024-03-16,632.6,645.1,567.7,576.5,34858.78852747,gate,BNB/USDT
2024-03-17,576.6,590.4,548.0,571.5,52138.38221772,gate,BNB/USDT
2024-03-18,571.6,587.2,540.2,555.2,34820.83104461,gate,BNB/USDT
2024-03-19,555.2,560.4,497.5,507.9,69867.52732131,gate,BNB/USDT
2024-03-20,507.5,559.1,500.0,556.6,51788.73571166,gate,BNB/USDT
2024-03-21,556.6,571.0,540.8,553.8,38568.27527746,gate,BNB/USDT
2024-03-22,553.8,587.7,534.9,553.7,80245.023529,gate,BNB/USDT
2024-03-23,553.9,567.6,543.4,551.8,25775.72803778,gate,BNB/USDT
2024-03-24,551.8,573.1,549.0,567.7,22259.03600053,gate,BNB/USDT
2024-03-25,567.9,597.8,564.8,586.9,71776.78393674,gate,BNB/USDT
2024-03-26,587.0,597.2,571.6,580.1,55739.92613537,gate,BNB/USDT
2024-03-27,580.2,585.4,563.5,574.1,34669.20708218,gate,BNB/USDT
2024-03-28,574.3,591.4,574.1,583.2,39411.59177336,gate,BNB/USDT
2024-03-29,583.4,620.0,582.3,612.1,58441.05058746,gate,BNB/USDT
2024-03-30,612.2,612.7,596.2,600.6,33890.30908993,gate,BNB/USDT
