symbol,date,open,high,close,low,volume (10K shares)
AAPL.O,2024-03-13,171.5382,171.9502,169.9099,169.5425,"5,248.8692"
AAPL.O,2024-03-14,171.6772,173.0652,171.7665,170.8233,"7,291.3507"
AAPL.O,2024-03-15,169.9496,171.3892,171.3892,169.0709,"12,175.2699"
AAPL.O,2024-03-18,174.3182,176.4429,172.4814,172.2828,"7,560.4184"
AAPL.O,2024-03-19,173.0970,175.3458,174.8246,171.7963,"5,521.5244"
AAPL.O,2024-03-20,174.4671,177.3961,177.3961,173.8416,"5,342.3102"
AAPL.O,2024-03-21,175.7876,176.2245,170.1481,169.6219,"10,618.1270"
AAPL.O,2024-03-22,170.5354,171.8162,171.0517,168.8475,"7,116.0138"
AAPL.O,2024-03-25,169.3489,170.7141,169.6319,168.2418,"5,428.8328"
AAPL.O,2024-03-26,168.7879,170.1978,168.5000,168.3709,"5,738.8449"
AAPL.O,2024-03-27,169.1950,172.3622,172.0743,168.8971,"6,027.3265"
AAPL.O,2024-03-28,170.5254,171.0020,170.2574,169.2943,"6,567.2690"
AAPL.O,2024-04-01,169.9694,170.0290,168.8177,168.2667,"4,624.0500"
AAPL.O,2024-04-02,167.8745,168.1326,167.6362,167.0305,"4,932.9481"
AAPL.O,2024-04-03,167.5865,169.4631,168.4404,167.3780,"4,769.1715"
AAPL.O,2024-04-04,169.0758,170.6942,167.6163,167.6163,"5,370.4386"
AAPL.O,2024-04-05,168.3808,169.1751,168.3709,167.7454,"4,210.4826"
AAPL.O,2024-04-08,167.8248,167.9936,167.2490,167.0405,"3,742.5513"
AAPL.O,2024-04-09,167.4972,168.8673,168.4603,167.1497,"4,245.1209"
