date,open,high,low,close,volume,source,symbol
2020-01-02,000858,110.0,110.08,111.5,107.59,akshare,000858.SZ
2020-01-03,000858,109.6,108.55,110.07,107.61,akshare,000858.SZ
2020-01-06,000858,108.0,107.2,108.25,106.52,akshare,000858.SZ
2020-01-07,000858,107.5,107.37,109.07,107.0,akshare,000858.SZ
2020-01-08,000858,106.99,106.89,107.76,106.05,akshare,000858.SZ
2020-01-09,000858,107.0,108.77,109.2,106.25,akshare,000858.SZ
2020-01-10,000858,108.5,111.62,112.05,108.5,akshare,000858.SZ
2020-01-13,000858,112.26,117.66,118.0,112.25,akshare,000858.SZ
2020-01-14,000858,118.1,116.56,118.68,116.2,akshare,000858.SZ
2020-01-15,000858,116.56,118.8,120.81,116.55,akshare,000858.SZ
2020-01-16,000858,118.8,118.66,120.0,117.3,akshare,000858.SZ
2020-01-17,000858,119.26,116.55,119.8,116.3,akshare,000858.SZ
2020-01-20,000858,118.55,115.56,118.66,114.8,akshare,000858.SZ
2020-01-21,000858,114.5,110.62,114.5,110.01,akshare,000858.SZ
2020-01-22,000858,108.99,109.7,110.67,107.76,akshare,000858.SZ
2020-01-23,000858,109.77,104.16,109.77,103.0,akshare,000858.SZ
2020-02-03,000858,91.54,91.54,91.54,91.54,akshare,000858.SZ
2020-02-04,000858,87.0,92.5,98.0,87.0,akshare,000858.SZ
2020-02-05,000858,93.9,95.51,97.8,92.1,akshare,000858.SZ
2020-02-06,000858,97.0,97.15,97.94,94.6,akshare,000858.SZ
2020-02-07,000858,97.25,98.58,98.93,95.61,akshare,000858.SZ
2020-02-10,000858,97.5,99.13,100.33,96.58,akshare,000858.SZ
2020-02-11,000858,99.15,102.79,103.5,99.15,akshare,000858.SZ
2020-02-12,000858,102.5,102.49,103.25,100.77,akshare,000858.SZ
2020-02-13,000858,102.88,102.14,104.66,101.37,akshare,000858.SZ
2020-02-14,000858,102.2,101.43,103.88,100.45,akshare,000858.SZ
2020-02-17,000858,101.18,102.3,102.3,100.58,akshare,000858.SZ
2020-02-18,000858,101.8,101.39,102.3,101.01,akshare,000858.SZ
2020-02-19,000858,101.78,104.0,105.18,100.68,akshare,000858.SZ
2020-02-20,000858,105.0,108.15,108.58,104.89,akshare,000858.SZ
2020-02-21,000858,108.0,108.0,109.2,107.02,akshare,000858.SZ
2020-02-24,000858,107.4,105.1,107.4,104.7,akshare,000858.SZ
2020-02-25,000858,102.8,103.3,105.0,101.86,akshare,000858.SZ
2020-02-26,000858,101.83,102.1,104.42,101.0,akshare,000858.SZ
2020-02-27,000858,102.8,104.3,105.75,102.5,akshare,000858.SZ
2020-02-28,000858,102.0,98.6,102.03,97.0,akshare,000858.SZ
2020-03-02,000858,98.1,100.65,101.6,97.6,akshare,000858.SZ
2020-03-03,000858,101.7,102.37,103.88,101.7,akshare,000858.SZ
2020-03-04,000858,102.0,103.27,103.93,102.0,akshare,000858.SZ
2020-03-05,000858,104.55,111.2,112.88,104.0,akshare,000858.SZ
2020-03-06,000858,110.0,108.07,112.88,108.0,akshare,000858.SZ
2020-03-09,000858,106.0,104.3,106.25,104.04,akshare,000858.SZ
2020-03-10,000858,104.3,108.72,109.63,104.2,akshare,000858.SZ
2020-03-11,000858,110.5,107.9,110.8,107.5,akshare,000858.SZ
2020-03-12,000858,104.88,104.04,106.11,103.86,akshare,000858.SZ
2020-03-13,000858,98.0,100.6,103.22,96.88,akshare,000858.SZ
2020-03-16,000858,99.4,93.5,100.4,92.41,akshare,000858.SZ
2020-03-17,000858,92.5,90.36,95.58,86.58,akshare,000858.SZ
2020-03-18,000858,91.2,85.59,93.97,84.69,akshare,000858.SZ
2020-03-19,000858,83.8,80.11,85.0,76.63,akshare,000858.SZ
2020-03-20,000858,82.32,86.51,87.66,82.21,akshare,000858.SZ
2020-03-23,000858,82.0,82.51,84.5,81.04,akshare,000858.SZ
2020-03-24,000858,85.08,87.05,87.89,84.04,akshare,000858.SZ
2020-03-25,000858,91.1,92.0,92.96,89.84,akshare,000858.SZ
2020-03-26,000858,90.98,91.89,94.3,89.9,akshare,000858.SZ
2020-03-27,000858,93.6,93.81,95.8,93.6,akshare,000858.SZ
2020-03-30,000858,90.82,91.23,92.02,89.7,akshare,000858.SZ
2020-03-31,000858,93.0,93.2,94.59,92.06,akshare,000858.SZ
2020-04-01,000858,94.0,93.0,94.99,92.44,akshare,000858.SZ
2020-04-02,000858,92.0,95.19,95.19,91.52,akshare,000858.SZ
2020-04-03,000858,95.7,95.52,97.47,94.8,akshare,000858.SZ
2020-04-07,000858,98.6,102.14,102.58,98.6,akshare,000858.SZ
2020-04-08,000858,102.14,103.28,103.99,101.43,akshare,000858.SZ
2020-04-09,000858,104.65,102.98,105.6,101.01,akshare,000858.SZ
2020-04-10,000858,102.98,104.52,106.8,102.2,akshare,000858.SZ
2020-04-13,000858,103.15,103.0,105.02,102.2,akshare,000858.SZ
2020-04-14,000858,104.61,106.45,106.88,103.2,akshare,000858.SZ
2020-04-15,000858,106.47,105.91,108.28,105.21,akshare,000858.SZ
2020-04-16,000858,105.01,104.1,105.8,103.52,akshare,000858.SZ
2020-04-17,000858,105.17,106.82,107.7,104.74,akshare,000858.SZ
2020-04-20,000858,107.92,107.31,108.48,106.88,akshare,000858.SZ
2020-04-21,000858,106.08,104.47,106.95,103.08,akshare,000858.SZ
2020-04-22,000858,104.54,108.3,108.99,103.42,akshare,000858.SZ
2020-04-23,000858,109.2,109.09,112.3,108.8,akshare,000858.SZ
