date,open,high,low,close,volume,source,symbol
2024-01-02,162.22,162.53,156.62,156.83,214033,akshare,300750.SZ
2024-01-03,156.1,157.28,154.4,155.8,197576,akshare,300750.SZ
2024-01-04,155.5,155.72,149.77,151.2,272418,akshare,300750.SZ
2024-01-05,150.99,154.73,149.49,150.9,210353,akshare,300750.SZ
2024-01-08,150.2,153.39,149.08,150.0,193854,akshare,300750.SZ
2024-01-09,149.96,151.37,145.75,148.7,233916,akshare,300750.SZ
2024-01-10,146.94,153.11,146.55,150.66,232120,akshare,300750.SZ
2024-01-11,150.66,157.77,148.51,154.82,328018,akshare,300750.SZ
2024-01-12,154.0,157.33,152.2,154.63,254622,akshare,300750.SZ
2024-01-15,153.5,153.7,149.35,151.7,172722,akshare,300750.SZ
2024-01-16,151.66,157.25,150.56,156.95,284693,akshare,300750.SZ
2024-01-17,156.86,156.86,151.75,152.24,217615,akshare,300750.SZ
2024-01-18,150.1,155.2,150.01,154.61,307788,akshare,300750.SZ
2024-01-19,153.8,157.89,153.4,154.9,265949,akshare,300750.SZ
2024-01-22,153.5,159.95,150.65,155.66,404888,akshare,300750.SZ
2024-01-23,155.0,158.8,153.19,153.91,323059,akshare,300750.SZ
2024-01-24,154.5,154.99,149.51,153.48,248710,akshare,300750.SZ
2024-01-25,152.0,155.1,149.71,155.0,294796,akshare,300750.SZ
2024-01-26,152.5,154.48,150.0,150.0,271813,akshare,300750.SZ
2024-01-29,149.44,150.78,147.02,147.02,217675,akshare,300750.SZ
2024-01-30,145.5,147.44,140.4,140.75,327274,akshare,300750.SZ
2024-01-31,145.0,152.96,144.0,151.59,595221,akshare,300750.SZ
2024-02-01,151.58,152.52,148.58,149.02,279688,akshare,300750.SZ
2024-02-02,148.0,149.0,143.37,146.0,307060,akshare,300750.SZ
2024-02-05,142.61,154.5,142.3,151.94,471326,akshare,300750.SZ
2024-02-06,151.19,159.26,150.82,158.33,437459,akshare,300750.SZ
2024-02-07,158.0,159.79,156.0,159.6,366070,akshare,300750.SZ
2024-02-08,159.5,165.0,158.88,162.84,309012,akshare,300750.SZ
2024-02-19,164.96,164.96,159.09,160.09,270925,akshare,300750.SZ
2024-02-20,161.88,161.88,156.07,158.33,221948,akshare,300750.SZ
2024-02-21,157.38,163.3,156.34,161.2,257827,akshare,300750.SZ
2024-02-22,161.33,161.33,158.88,160.35,209559,akshare,300750.SZ
2024-02-23,161.97,162.0,159.06,160.5,210176,akshare,300750.SZ
2024-02-26,159.23,159.99,154.7,156.0,360664,akshare,300750.SZ
2024-02-27,155.08,157.85,154.54,157.83,290401,akshare,300750.SZ
2024-02-28,158.18,163.3,157.01,157.01,400917,akshare,300750.SZ
2024-02-29,156.1,163.77,155.66,163.51,391675,akshare,300750.SZ
2024-03-01,163.53,165.56,162.4,164.55,281013,akshare,300750.SZ
2024-03-04,165.0,167.86,162.77,163.9,268086,akshare,300750.SZ
2024-03-05,162.1,165.2,160.0,164.65,275496,akshare,300750.SZ
2024-03-06,162.58,166.9,161.7,163.64,187180,akshare,300750.SZ
2024-03-07,163.0,164.17,159.48,160.15,221450,akshare,300750.SZ
2024-03-08,159.13,160.8,156.65,158.0,202170,akshare,300750.SZ
2024-03-11,165.0,181.65,164.1,180.85,763350,akshare,300750.SZ
2024-03-12,183.34,186.43,180.0,185.84,621649,akshare,300750.SZ
2024-03-13,187.0,187.69,183.3,185.18,347958,akshare,300750.SZ
2024-03-14,184.89,187.96,182.96,183.81,305356,akshare,300750.SZ
2024-03-15,183.63,183.9,176.85,181.0,354836,akshare,300750.SZ
2024-03-18,190.04,193.76,188.95,190.96,483052,akshare,300750.SZ
2024-03-19,190.49,192.3,186.6,187.25,269576,akshare,300750.SZ
2024-03-20,185.51,191.24,185.51,189.48,210316,akshare,300750.SZ
2024-03-21,189.51,191.88,189.08,189.08,187567,akshare,300750.SZ
2024-03-22,189.09,189.91,184.99,186.51,191034,akshare,300750.SZ
2024-03-25,185.57,188.2,184.48,184.8,164134,akshare,300750.SZ
2024-03-26,185.7,193.13,185.69,191.8,302473,akshare,300750.SZ
2024-03-27,191.74,191.75,188.0,188.0,206457,akshare,300750.SZ
2024-03-28,188.07,191.7,186.6,188.78,200367,akshare,300750.SZ
2024-03-29,190.3,195.0,189.38,190.16,164648,akshare,300750.SZ
2024-04-01,194.0,199.83,193.4,197.84,275132,akshare,300750.SZ
2024-04-02,198.1,201.57,196.5,199.7,240381,akshare,300750.SZ
2024-04-03,198.94,198.95,194.6,197.65,234890,akshare,300750.SZ
2024-04-08,197.65,199.9,194.6,194.6,189576,akshare,300750.SZ
2024-04-09,194.0,196.5,193.71,196.0,145700,akshare,300750.SZ
